"","PYPL.Open","PYPL.High","PYPL.Low","PYPL.Close","PYPL.Volume","PYPL.Adjusted"
"2021-07-08",292.100006103516,295.864990234375,289.459991455078,295.049987792969,5912000,293.480895996094
"2021-07-09",296.410003662109,300.829986572266,295,300.209991455078,5543300,298.613464355469
"2021-07-12",302.369995117188,303.5,298.559997558594,302.970001220703,5456000,301.358825683594
"2021-07-13",302.190002441406,307.820007324219,298.75,301.190002441406,7235000,299.588256835938
"2021-07-14",303.010009765625,304.809997558594,299.329986572266,300.75,4848200,299.150604248047
"2021-07-15",300.859985351562,301.179992675781,294.140014648438,296.510009765625,4943500,294.933166503906
"2021-07-16",297.230010986328,298.75,294.440002441406,294.630004882812,4268900,293.063171386719
"2021-07-19",292.350006103516,295.069000244141,288.809997558594,294.850006103516,5681500,293.281982421875
"2021-07-20",295.515014648438,300.029998779297,291.570007324219,298.070007324219,5424100,296.48486328125
"2021-07-21",296.489990234375,301.829986572266,296.200012207031,301.769989013672,5497100,300.165161132812
"2021-07-22",302.02099609375,304.570007324219,301.869995117188,303.690002441406,3601500,302.074981689453
"2021-07-23",305.760009765625,309.475006103516,304.200012207031,308.529998779297,4231100,306.889221191406
"2021-07-26",309.660003662109,310.160003662109,305.230010986328,306.799987792969,3805900,305.168426513672
"2021-07-27",305.5,306.339996337891,294.890014648438,300.480010986328,6938400,298.882049560547
"2021-07-28",300.739990234375,302.429992675781,296.779998779297,301.980010986328,9185000,300.374084472656
"2021-07-29",285.369995117188,289,281.600006103516,283.170013427734,18237000,281.664123535156
"2021-07-30",280.244995117188,280.5,274.209991455078,275.529998779297,11693300,274.064727783203
"2021-08-02",276.885009765625,276.885009765625,270.429992675781,270.989990234375,10082800,269.548889160156
"2021-08-03",272.059997558594,274.540008544922,269.570007324219,273.5,8323000,272.045532226562
"2021-08-04",274.071014404297,276.092987060547,270.670013427734,275.5,6616900,274.034912109375
"2021-08-05",277.100006103516,280.959991455078,275.820007324219,280.670013427734,7354200,279.177398681641
"2021-08-06",280,282.369995117188,276.869995117188,279.540008544922,6086300,278.053405761719
"2021-08-09",280.220001220703,281.100006103516,277.459991455078,278.149993896484,3823000,276.670776367188
"2021-08-10",278.940002441406,280.489990234375,272.5,274.369995117188,6264100,272.910888671875
"2021-08-11",277.441986083984,278.234985351562,273.130004882812,276.410003662109,5785900,274.940063476562
"2021-08-12",274.25,276.804992675781,273.059997558594,274.589996337891,4509100,273.129730224609
"2021-08-13",276.170013427734,276.809997558594,274.609985351562,274.910003662109,4097200,273.448028564453
"2021-08-16",273.730010986328,279.190002441406,273.559997558594,278.279998779297,5283700,276.800109863281
"2021-08-17",275.25,275.545013427734,269.079986572266,271.100006103516,7966100,269.658294677734
"2021-08-18",271.010009765625,272.769989013672,268.480010986328,268.839996337891,4830900,267.410308837891
"2021-08-19",267.190002441406,272.010009765625,266.602996826172,270.579986572266,5119900,269.141052246094
"2021-08-20",269.540008544922,273.934997558594,269.540008544922,272.959991455078,4179500,271.508392333984
"2021-08-23",275.75,278.290008544922,273.019989013672,276.980010986328,5507500,275.507049560547
"2021-08-24",278.929992675781,279.579986572266,276.509002685547,279.510009765625,3542600,278.023590087891
"2021-08-25",279.816009521484,279.829986572266,276.769989013672,277.690002441406,4392600,276.213226318359
"2021-08-26",277.890014648438,278.679992675781,273.519989013672,273.619995117188,3626400,272.164886474609
"2021-08-27",274.029998779297,278.890014648438,273.670013427734,278.329986572266,3917000,276.849822998047
"2021-08-30",279.609985351562,290.406005859375,279.079986572266,288.470001220703,14631000,286.935943603516
"2021-08-31",290.929992675781,292.649993896484,284.339996337891,288.660003662109,8911800,287.124908447266
"2021-09-01",290.100006103516,290.899993896484,286.359985351562,286.75,5568300,285.225067138672
"2021-09-02",288.899993896484,288.899993896484,285.25,285.529998779297,4645500,284.011566162109
"2021-09-03",285.029998779297,290.380004882812,284.399993896484,289.130004882812,5285700,287.592407226562
"2021-09-07",290.410003662109,293.679992675781,288.040008544922,293.260009765625,6787500,291.700469970703
"2021-09-08",296.549987792969,296.700012207031,283.329986572266,285.230010986328,11039300,283.713134765625
"2021-09-09",287.450012207031,289.369995117188,285.079986572266,286.880004882812,4170000,285.354400634766
"2021-09-10",288.600006103516,289,284.109985351562,284.320007324219,3816600,282.807983398438
"2021-09-13",286.720001220703,287.190002441406,277.799987792969,280.489990234375,4836500,278.998352050781
"2021-09-14",281.843994140625,283.170013427734,279.709991455078,282.239990234375,4216700,280.739013671875
"2021-09-15",284.209991455078,285.75,279.5,282.429992675781,4056800,280.928039550781
"2021-09-16",281.040008544922,283.690002441406,280.390014648438,282.970001220703,3606700,281.465148925781
"2021-09-17",282.179992675781,282.5,275.920013427734,276.339996337891,8117200,274.870422363281
"2021-09-20",271.549987792969,273,265.679992675781,269.910003662109,7728300,268.474609375
"2021-09-21",271.75,272.299011230469,267.799987792969,269.489990234375,4326100,268.056854248047
"2021-09-22",270.459991455078,273.470001220703,266.5,272.339996337891,5574100,270.891693115234
"2021-09-23",274.450012207031,279.950012207031,273.779998779297,279.100006103516,5409600,277.615753173828
"2021-09-24",276.019989013672,278.329986572266,274.690002441406,278.109985351562,3985800,276.631011962891
"2021-09-27",274.779998779297,276.779998779297,272.186004638672,273.390014648438,4614900,271.936126708984
"2021-09-28",269.894989013672,271.440002441406,261.679992675781,262.190002441406,8352400,260.795684814453
"2021-09-29",263.510009765625,264.459991455078,256.890014648438,259,6829100,257.622650146484
"2021-09-30",259.649993896484,263.470001220703,258.730010986328,260.209991455078,5321700,258.826171875
"2021-10-01",261.454986572266,265.820007324219,260.109985351562,264.649993896484,4560400,263.242584228516
"2021-10-04",261.838012695312,262.570007324219,251.589996337891,255.009994506836,7267200,253.653854370117
"2021-10-05",255.220001220703,262.769989013672,253.589996337891,260.149993896484,6326600,258.766510009766
"2021-10-06",256.290008544922,264.390014648438,256.029998779297,264.059997558594,4615300,262.655731201172
"2021-10-07",265.950012207031,268.692993164062,263.070007324219,263.540008544922,5276400,262.138519287109
"2021-10-08",264.954986572266,265.470001220703,259.799987792969,260.059997558594,4095900,258.677001953125
"2021-10-11",257.929992675781,260.660003662109,254.690002441406,255.050003051758,5031700,253.693649291992
"2021-10-12",256,257.970001220703,253.779998779297,255.850006103516,4289300,254.489395141602
"2021-10-13",258.730010986328,261.239990234375,254.244995117188,256.359985351562,6024100,254.996673583984
"2021-10-14",261.5,267.410003662109,260.200012207031,266.450012207031,7850600,265.033050537109
"2021-10-15",268.700988769531,269.721008300781,265.440002441406,268.350006103516,5007900,266.922912597656
"2021-10-18",266.390014648438,270.440002441406,264.709991455078,270.329986572266,4367100,268.892364501953
"2021-10-19",271.010009765625,273.269989013672,269.834991455078,271.700012207031,3985900,270.255126953125
"2021-10-20",273,273.510009765625,253.100006103516,258.359985351562,31271700,256.986022949219
"2021-10-21",258.609985351562,258.959991455078,242.979995727539,243.210006713867,42508900,241.916610717773
"2021-10-22",243.729995727539,246.660003662109,239.75,240.399993896484,24170900,239.121551513672
"2021-10-25",254.955001831055,255.520004272461,245.820007324219,246.880004882812,23046700,245.567108154297
"2021-10-26",249.449996948242,249.880004882812,241.009994506836,243,14404300,241.707733154297
"2021-10-27",243.850006103516,244.690002441406,233.919998168945,234.940002441406,19043900,233.690582275391
"2021-10-28",237,237.940002441406,232.779998779297,236.830001831055,14288300,235.570541381836
"2021-10-29",235.429992675781,238.899993896484,231.710006713867,232.589996337891,13010800,231.353073120117
"2021-11-01",232.699996948242,233.550003051758,230.190002441406,231.279998779297,14054900,230.050048828125
"2021-11-02",232.539993286133,232.761001586914,227.800003051758,229.460006713867,12676700,228.23974609375
"2021-11-03",228.330001831055,230.899993896484,225.309997558594,230.380004882812,14178000,229.154846191406
"2021-11-04",231.610000610352,231.919998168945,225,228.220001220703,14158900,227.006332397461
"2021-11-05",230,230.419998168945,224.600006103516,225.779998779297,16665600,224.579299926758
"2021-11-08",227.960006713867,230.970001220703,226.25,229.419998168945,23213900,228.199951171875
"2021-11-09",212.399993896484,212.399993896484,200.679992675781,205.419998168945,63995100,204.327575683594
"2021-11-10",204.100006103516,208.199996948242,202.779998779297,204.639999389648,23585900,203.551727294922
"2021-11-11",207.919998168945,208.309997558594,201.559997558594,202.029998779297,17712100,200.955612182617
"2021-11-12",203.25,210.020004272461,201.483993530273,208.300003051758,20954600,207.192260742188
"2021-11-15",212.220001220703,214.208999633789,210.710006713867,212.539993286133,17433100,211.409698486328
"2021-11-16",214.889999389648,215.970001220703,211.770004272461,215.669998168945,16697500,214.523071289062
"2021-11-17",211.145004272461,213.970001220703,203.350006103516,206.270004272461,23095600,205.173065185547
"2021-11-18",206.990005493164,207.5,199.199996948242,200.5,19980100,199.433746337891
"2021-11-19",202.190002441406,202.5,193.070007324219,193.610000610352,24607500,192.580383300781
"2021-11-22",193.619995117188,193.899993896484,184.274993896484,189.479995727539,29956600,188.472351074219
"2021-11-23",189.154998779297,190.789993286133,185.199996948242,188.050003051758,20004500,187.049957275391
"2021-11-24",187,189.639999389648,184.740005493164,188.710006713867,13359100,187.706451416016
"2021-11-26",188.380004882812,193,186.830001831055,187.789993286133,11080400,186.791320800781
"2021-11-29",188.919998168945,189.899993896484,182.429992675781,187.240005493164,16308200,186.244262695312
"2021-11-30",186.470001220703,188.824996948242,180.5,184.889999389648,21144300,183.906753540039
"2021-12-01",187.770004272461,190.350006103516,179.149993896484,179.320007324219,19491300,178.36637878418
"2021-12-02",180.104995727539,188.800003051758,179.729995727539,187.149993896484,20422700,186.154739379883
"2021-12-03",187.729995727539,187.800003051758,179.289993286133,183.929992675781,20737500,182.951858520508
"2021-12-06",183.410003662109,186.070007324219,179.199996948242,184.860000610352,13303400,183.876922607422
"2021-12-07",188.669998168945,192.828002929688,188.429992675781,191.020004272461,17772700,190.004165649414
"2021-12-08",191.949996948242,197.690002441406,190.089996337891,197.350006103516,14433200,196.300491333008
"2021-12-09",196.059997558594,196.419998168945,191.440002441406,191.75,11550700,190.730285644531
"2021-12-10",192.940002441406,194.149993896484,186.800003051758,188.509994506836,11908100,187.50749206543
"2021-12-13",187.5,190.199996948242,185.300003051758,186.380004882812,11812200,185.38883972168
"2021-12-14",183.740005493164,189.143005371094,182.779998779297,186.800003051758,11414200,185.806610107422
"2021-12-15",185.119995117188,191.100006103516,183.669998168945,190.660003662109,11278500,189.646072387695
"2021-12-16",194.166000366211,195.240005493164,188.251007080078,188.75,12326100,187.746231079102
"2021-12-17",187.005004882812,187.839996337891,181.990005493164,186.199996948242,18899800,185.209777832031
"2021-12-20",182.529998779297,184.406005859375,181.669998168945,182.679992675781,10906800,181.70849609375
"2021-12-21",183.179992675781,189.289993286133,183.080001831055,189.139999389648,12515500,188.134155273438
"2021-12-22",189.160003662109,191.770004272461,188.039001464844,191.679992675781,9541600,190.66064453125
"2021-12-23",192.470001220703,192.955993652344,190.25,192.009994506836,7762000,190.988876342773
"2021-12-27",192.389999389648,193.919998168945,191.080001831055,192.009994506836,8351800,190.988876342773
"2021-12-28",192.190002441406,194,189.110000610352,190.100006103516,7969400,189.089050292969
"2021-12-29",190.029998779297,191.270004272461,187.830001831055,189.970001220703,7038700,188.959747314453
"2021-12-30",189.610000610352,193.949996948242,188.910003662109,191.880004882812,9634800,190.859588623047
"2021-12-31",191.449996948242,192.229995727539,188.399993896484,188.580001831055,7360400,187.577133178711
"2022-01-03",191.410003662109,196,189.949996948242,194.940002441406,12788200,193.903305053711
"2022-01-04",196,196.100006103516,188.190002441406,191.139999389648,14198000,190.123519897461
"2022-01-05",189.865005493164,194.25,187.149993896484,187.160003662109,13227600,186.164688110352
"2022-01-06",185.520004272461,195,185.070007324219,192.270004272461,14206300,191.247512817383
"2022-01-07",190.020004272461,193.125,186.300003051758,187.600006103516,12627300,186.602355957031
"2022-01-10",185.75,185.75,177.399993896484,182.949996948242,14701600,181.977081298828
"2022-01-11",182.990005493164,192.850006103516,182.619995117188,191.520004272461,12867700,190.501495361328
"2022-01-12",189.699996948242,191.449996948242,185.279998779297,187.199996948242,13588800,186.204467773438
"2022-01-13",187.779998779297,190.839996337891,180.350006103516,181.009994506836,12779900,180.047378540039
"2022-01-14",179.149993896484,182,175.399993896484,178.419998168945,14374400,177.471160888672
"2022-01-18",176.960006713867,179.679992675781,174,174.460006713867,12721300,173.5322265625
"2022-01-19",174.350006103516,177.279998779297,172.600006103516,173.550003051758,13715700,172.627075195312
"2022-01-20",175.009994506836,179.880004882812,173.039993286133,173.279998779297,13992500,172.358489990234
"2022-01-21",171.800003051758,172.960006713867,163.300003051758,163.539993286133,20051000,162.670288085938
"2022-01-24",156.110000610352,162.447998046875,152.080001831055,162.169998168945,23632200,161.307586669922
"2022-01-25",159.800003051758,160.910003662109,155.270004272461,158.199996948242,13268100,157.358688354492
"2022-01-26",162.089996337891,165.330001831055,155.490005493164,156.979995727539,15966500,156.145172119141
"2022-01-27",159.432006835938,162.550003051758,156.539993286133,158.110000610352,12657000,157.269165039062
"2022-01-28",158.369995117188,163.639999389648,156.789993286133,163.520004272461,9861700,162.650405883789
"2022-01-31",164.440002441406,172.160003662109,163.220001220703,171.940002441406,14260000,171.025634765625
"2022-02-01",172.770004272461,176.199996948242,170.529998779297,175.800003051758,23286900,174.865097045898
"2022-02-02",139.889999389648,139.899993896484,129.009994506836,132.570007324219,136264000,131.865005493164
"2022-02-03",129.949996948242,131.449996948242,123.849998474121,124.300003051758,52101200,123.638977050781
"2022-02-04",124.389999389648,126.699996948242,121.400001525879,126.080001831055,33103500,125.409507751465
"2022-02-07",126.580001831055,129.419998168945,120.5,121.410003662109,30384500,120.764343261719
"2022-02-08",121.019996643066,123.330001831055,118.550003051758,120.26000213623,30862700,119.620460510254
"2022-02-09",122.209999084473,123.97200012207,119.809997558594,122.940002441406,29475600,122.286209106445
"2022-02-10",121.540000915527,125.279998779297,118.480003356934,119.019996643066,30012600,118.387054443359
"2022-02-11",119.650001525879,120.889999389648,114.730003356934,115.290000915527,24624900,114.676887512207
"2022-02-14",113.620002746582,116.629997253418,113,114.120002746582,22787000,113.513114929199
"2022-02-15",115.415000915527,116.400001525879,114.01000213623,115.459999084473,19007600,114.845985412598
"2022-02-16",114.699996948242,114.790000915527,110.379997253418,110.540000915527,28938700,109.9521484375
"2022-02-17",109.98999786377,111.410003662109,104.98999786377,105.199996948242,33972200,104.640548706055
"2022-02-18",106,106.740997314453,103.029998779297,103.650001525879,28157400,103.098793029785
"2022-02-22",102.150001525879,105.080001831055,101.709999084473,103.169998168945,28422200,102.621337890625
"2022-02-23",105.019996643066,105.550003051758,100.595001220703,100.720001220703,25263600,100.184371948242
"2022-02-24",94.7399978637695,105.26000213623,94.5,105.019996643066,35400600,104.461502075195
"2022-02-25",106.150001525879,111.099998474121,104.529998779297,110.940002441406,33806900,110.350021362305
"2022-02-28",110.309997558594,113.535003662109,108.930000305176,111.930000305176,25719300,111.334754943848
"2022-03-01",112.730003356934,112.75,105.560997009277,106.51000213623,19597700,105.943588256836
"2022-03-02",105.610000610352,107.230003356934,103.690002441406,106.610000610352,17023500,106.043045043945
"2022-03-03",107.660003662109,107.75,100.860000610352,101.339996337891,20330800,100.801063537598
"2022-03-04",100.23999786377,102.389999389648,98.620002746582,99.9100036621094,20151600,99.3786849975586
"2022-03-07",99.5699996948242,100.330001831055,93.5,93.6100006103516,26529900,93.1121826171875
"2022-03-08",93.0400009155273,98.5999984741211,92.25,94.9000015258789,25130900,94.3953247070312
"2022-03-09",98.120002746582,100.730003356934,97.2900009155273,100.220001220703,20811300,99.6870346069336
"2022-03-10",99.0500030517578,99.3199996948242,96.4000015258789,98.5500030517578,14703200,98.0259170532227
"2022-03-11",99.75,99.8199996948242,95.5199966430664,96.5699996948242,15141700,96.0564346313477
"2022-03-14",96.0449981689453,100.639999389648,94.629997253418,96.870002746582,20988900,96.354850769043
"2022-03-15",98.6750030517578,100.569999694824,96.0500030517578,100.459999084473,18032900,99.9257507324219
"2022-03-16",102.379997253418,107.940002441406,101.889999389648,107.919998168945,24840500,107.346076965332
"2022-03-17",106.559997558594,112.180000305176,106.470001220703,112.160003662109,21950800,111.563537597656
"2022-03-18",111.529998779297,119.379997253418,110.230003356934,118.769996643066,31997800,118.138374328613
"2022-03-21",117.220001220703,117.5,112.5,114.650001525879,19888900,114.040298461914
"2022-03-22",114.650001525879,119.349998474121,114.650001525879,117.870002746582,16746100,117.2431640625
"2022-03-23",115.529998779297,117.360000610352,114.089996337891,114.650001525879,14430600,114.040298461914
"2022-03-24",115.819999694824,116.190002441406,113.319999694824,116.050003051758,13546700,115.43285369873
"2022-03-25",116.040000915527,116.190002441406,112.089996337891,113.76000213623,12371500,113.155029296875
"2022-03-28",114,117.099998474121,112.360000610352,116.169998168945,13868000,115.552207946777
"2022-03-29",118.650001525879,121.550003051758,116.970001220703,121.180000305176,15918400,120.535568237305
"2022-03-30",122.324996948242,122.809997558594,118.029998779297,118.48999786377,16513300,117.859870910645
"2022-03-31",118.105003356934,118.889999389648,115.589996337891,115.650001525879,13928300,115.034973144531
"2022-04-01",116,118.23999786377,115.040000915527,116.669998168945,11037800,116.049545288086
"2022-04-04",117.059997558594,122.319999694824,116.879997253418,121.860000610352,15266400,121.211944580078
"2022-04-05",122.830001831055,122.917999267578,117.203002929688,117.650001525879,12778700,117.024337768555
"2022-04-06",115.26000213623,115.519996643066,110.860000610352,112.48999786377,16288900,111.891777038574
"2022-04-07",111.519996643066,114.339996337891,110.099998474121,113.040000915527,12471300,112.438850402832
"2022-04-08",112.26000213623,113.23999786377,110.25,111.209999084473,10521800,110.618583679199
"2022-04-11",109.75,111.394996643066,108.440002441406,109.809997558594,10706600,109.226028442383
"2022-04-12",111.639999389648,112.73999786377,107.75,108.25,12493600,107.674331665039
"2022-04-13",102.589996337891,105.949996948242,102.290000915527,105.169998168945,26481900,104.610710144043
"2022-04-14",105.080001831055,105.699996948242,102.059997558594,102.309997558594,16125800,101.765914916992
"2022-04-18",102.050003051758,103,99.1350021362305,100.580001831055,15342400,100.045112609863
"2022-04-19",100,104.860000610352,99.9100036621094,103.660003662109,12768100,103.108741760254
"2022-04-20",101.949996948242,101.949996948242,94.4300003051758,94.9000015258789,26487000,94.3953247070312
"2022-04-21",96.1350021362305,97.6100006103516,88.8099975585938,89.4000015258789,27204100,88.9245758056641
"2022-04-22",89.2949981689453,90.25,85.9800033569336,86.0299987792969,21053000,85.5724945068359
"2022-04-25",85.3249969482422,87.9300003051758,84.4199981689453,87.7799987792969,15683400,87.3131866455078
"2022-04-26",86.7699966430664,86.8649978637695,83.5699996948242,83.6999969482422,17205300,83.2548828125
"2022-04-27",83.5699996948242,86.6050033569336,82.120002746582,82.6100006103516,24669800,82.1706848144531
"2022-04-28",85.0599975585938,93.1800003051758,84.370002746582,92.0899963378906,42836600,91.6002655029297
"2022-04-29",91,94.5100021362305,87.75,87.9300003051758,24872400,87.4623870849609
"2022-05-02",87.5500030517578,92.4899978637695,86.8199996948242,91.5299987792969,21340500,91.0432434082031
"2022-05-03",91.4800033569336,92.25,90.0400009155273,90.7099990844727,15227600,90.2276077270508
"2022-05-04",90.25,92.8499984741211,87.120002746582,92.7200012207031,15850600,92.2269134521484
"2022-05-05",90.7300033569336,90.7300033569336,84.1699981689453,85.4300003051758,22066500,84.9756851196289
"2022-05-06",85.3199996948242,85.370002746582,80.9000015258789,81.6800003051758,21369300,81.2456283569336
"2022-05-09",79.8899993896484,82.1399993896484,78.8499984741211,79.5299987792969,25513700,79.107063293457
"2022-05-10",81.7099990844727,82.2699966430664,76.129997253418,78.75,21126300,78.3312149047852
"2022-05-11",77.75,80.3899993896484,75.0199966430664,75.1699981689453,16770200,74.7702484130859
"2022-05-12",73.75,76.5599975585938,71.8310012817383,74.2900009155273,29361000,73.8949279785156
"2022-05-13",76.370002746582,79.1900024414062,76.370002746582,78.8300018310547,17111400,78.4107818603516
"2022-05-16",78.5899963378906,79.0599975585938,76.1880035400391,77.6500015258789,15432300,77.237060546875
"2022-05-17",79.8899993896484,81.2850036621094,77.3099975585938,79.75,12677400,79.3258895874023
"2022-05-18",78.5999984741211,79.9380035400391,76.7699966430664,77.1800003051758,15955300,76.7695541381836
"2022-05-19",76.8300018310547,82.3099975585938,76.8300018310547,81.2799987792969,19779300,80.8477554321289
"2022-05-20",83.7099990844727,83.7699966430664,77.5599975585938,80.5400009155273,16887400,80.111686706543
"2022-05-23",80.4400024414062,82.0599975585938,79.2799987792969,81.1800003051758,12309200,80.7482833862305
"2022-05-24",79.8899993896484,80,77.1999969482422,78.6500015258789,13309600,78.2317428588867
"2022-05-25",77.9599990844727,80.7799987792969,77.25,80.120002746582,14075400,79.6939239501953
"2022-05-26",80.370002746582,81.3000030517578,79.7509994506836,80.4199981689453,21681900,79.9923248291016
"2022-05-27",81.1600036621094,85.4199981689453,80.7399978637695,85.2099990844727,16874100,84.7568588256836
"2022-05-31",84.7050018310547,86.5920028686523,83.1399993896484,85.2099990844727,15500000,84.7568588256836
"2022-06-01",85.4700012207031,86.7699966430664,81.8499984741211,82.4800033569336,11019100,82.041374206543
"2022-06-02",82.2200012207031,88.6100006103516,82.2200012207031,88.3199996948242,17299800,87.8503112792969
"2022-06-03",86.6800003051758,88.0999984741211,85.6999969482422,86.5299987792969,11808300,86.0698394775391
"2022-06-06",87.9599990844727,88.9899978637695,86.4000015258789,86.8099975585938,12472000,86.3483428955078
"2022-06-07",85.0999984741211,88.8199996948242,84.5199966430664,88.5899963378906,10423800,88.1188735961914
"2022-06-08",88.3199996948242,89.3199996948242,86.8899993896484,87.5100021362305,9129600,87.0446243286133
"2022-06-09",86.8099975585938,88.129997253418,84.0699996948242,84.1100006103516,11771500,83.6627044677734
"2022-06-10",80.4300003051758,81.4599990844727,78.25,79.3000030517578,19125000,78.8782806396484
"2022-06-13",76.0299987792969,78.129997253418,73.4599990844727,73.7200012207031,19674400,73.3279571533203
"2022-06-14",74.3000030517578,75.0800018310547,71.4550018310547,72.4599990844727,19289300,72.0746536254883
"2022-06-15",73.4700012207031,77.0999984741211,72.3899993896484,75.8300018310547,17165600,75.4267349243164
"2022-06-16",73.3300018310547,74.0650024414062,70.7099990844727,71.2300033569336,14404300,70.851203918457
"2022-06-17",71.3300018310547,73.6600036621094,70.4700012207031,72.9000015258789,17231100,72.512321472168
"2022-06-21",74.5100021362305,75,72.2799987792969,72.370002746582,14934800,71.9851379394531
"2022-06-22",71.870002746582,74.5749969482422,71.3789978027344,72.9700012207031,13575700,72.5819473266602
"2022-06-23",73.2699966430664,74,71.5599975585938,73.8099975585938,16986800,73.41748046875
"2022-06-24",74.7900009155273,78.6600036621094,74.3899993896484,77.6800003051758,29843800,77.2668991088867
"2022-06-27",77.9899978637695,78.4499969482422,75.3199996948242,75.9400024414062,11657200,75.5361557006836
"2022-06-28",75.6800003051758,76.9199981689453,71.6119995117188,71.8199996948242,14995000,71.4380569458008
"2022-06-29",71.2119979858398,72.1500015258789,69.7699966430664,71.4700012207031,11344500,71.0899200439453
"2022-06-30",70.8199996948242,70.8899993896484,67.5800018310547,69.8399963378906,14264700,69.4685897827148
"2022-07-01",69.8399963378906,71.6999969482422,69.6600036621094,71.4000015258789,9727300,71.0202941894531
"2022-07-05",70.1800003051758,74.4850006103516,68.7600021362305,74.4000015258789,12823700,74.0043487548828
"2022-07-06",74.8300018310547,75.4000015258789,72.629997253418,73.2399978637695,9436600,72.8505096435547
"2022-07-07",73.1800003051758,75.1500015258789,72.7699966430664,75.0400009155273,10739800,74.6409378051758
"2022-07-08",73.120002746582,74.7600021362305,71.8300018310547,73.4300003051758,11734500,73.0395050048828
"2022-07-11",72.6600036621094,73.2799987792969,70.0699996948242,70.4700012207031,10854700,70.0952453613281
"2022-07-12",70.4599990844727,72.5100021362305,70.4599990844727,71.4300003051758,12294900,71.0501327514648
"2022-07-13",69.2200012207031,72.0699996948242,68.5100021362305,71.3600006103516,12037000,70.9805145263672
"2022-07-14",70.5199966430664,70.8499984741211,68.7099990844727,69.5500030517578,9822500,69.1801376342773
"2022-07-15",70.5299987792969,74,70.25,73.9100036621094,14155300,73.5169525146484
"2022-07-18",75.1179962158203,76.5599975585938,73.6100006103516,74.129997253418,14053100,73.7357711791992
"2022-07-19",75.4599990844727,77.9000015258789,74.3199996948242,77.7399978637695,11531800,77.3265762329102
"2022-07-20",76.879997253418,80.3099975585938,76.8499984741211,80.2399978637695,13929300,79.8132781982422
"2022-07-21",79.7900009155273,84.129997253418,79.7200012207031,82.75,17900400,82.3099365234375
"2022-07-22",82.6500015258789,84.5100021362305,80.3499984741211,81.0500030517578,12379700,80.6189804077148
"2022-07-25",80.8499984741211,82.2799987792969,79.0400009155273,81.6500015258789,11219000,81.2157897949219
"2022-07-26",80.0299987792969,80.2200012207031,76.7099990844727,77.0400009155273,13245400,76.6303024291992
"2022-07-27",83.0999984741211,87.0199966430664,81.3600006103516,86.4199981689453,30554900,85.9604187011719
"2022-07-28",85.5400009155273,86.5,83.3499984741211,85.8600006103516,12476500,85.4033966064453
"2022-07-29",86.5199966430664,87.620002746582,84.8199996948242,86.5299987792969,12115700,86.0698394775391
"2022-08-01",87.0500030517578,89.2099990844727,85.2699966430664,88.5650024414062,11710200,88.0940093994141
"2022-08-02",87.1100006103516,90.6699981689453,86.9100036621094,89.629997253418,19673900,89.1533432006836
"2022-08-03",101.139999389648,101.946998596191,97.2699966430664,97.9199981689453,53766800,97.3992538452148
"2022-08-04",97.9000015258789,98.4100036621094,94.4700012207031,96.9800033569336,20145900,96.4642639160156
"2022-08-05",95.2399978637695,96.9899978637695,94.4100036621094,95.3199996948242,12281500,94.8130874633789
"2022-08-08",96.3499984741211,98.9400024414062,95.3199996948242,96.2600021362305,19557500,95.7480926513672
"2022-08-09",95.4499969482422,95.7799987792969,93.6100006103516,94.4800033569336,12357200,93.9775543212891
"2022-08-10",98.0899963378906,99,96.3600006103516,98.9100036621094,17077200,98.3840026855469
"2022-08-11",101.120002746582,101.949996948242,98.5500030517578,99.1100006103516,16441200,98.5829391479492
"2022-08-12",100.547996520996,101.779998779297,100.01000213623,101.099998474121,12320900,100.562347412109
"2022-08-15",100.720001220703,102.220001220703,100.470001220703,101.51000213623,10125600,100.970169067383
"2022-08-16",102.569999694824,103.029998779297,100.160003662109,102.080001831055,14123800,101.537139892578
"2022-08-17",100.050003051758,101,99.0199966430664,99.4199981689453,10651100,98.8912811279297
"2022-08-18",98.7519989013672,100.629997253418,97.1600036621094,99.8600006103516,11268500,99.3289489746094
"2022-08-19",97.8899993896484,98.4300003051758,95.9000015258789,96.5599975585938,11274700,96.0464859008789
"2022-08-22",94.0500030517578,95.2949981689453,93.129997253418,93.5800018310547,12384400,93.0823440551758
"2022-08-23",93.0299987792969,95.2900009155273,92.379997253418,93.1999969482422,11397500,92.7043609619141
"2022-08-24",93.120002746582,95.7699966430664,93.0199966430664,93.7600021362305,8957700,93.2613906860352
"2022-08-25",94.1399993896484,96.7600021362305,93.9499969482422,96.7200012207031,8169100,96.2056427001953
"2022-08-26",96.8949966430664,97.4550018310547,92.629997253418,92.6999969482422,12286500,92.2070159912109
"2022-08-29",91.0250015258789,93.9700012207031,90.9499969482422,92.6600036621094,11062900,92.167236328125
"2022-08-30",93.2799987792969,94.5199966430664,90.75,91.8000030517578,8773000,91.3118057250977
"2022-08-31",95.4349975585938,96.379997253418,93.2300033569336,93.4400024414062,14585800,92.9430923461914
"2022-09-01",92.2519989013672,92.8600006103516,89.7939987182617,92.6600036621094,10452100,92.167236328125
"2022-09-02",93.7099990844727,94.0699996948242,90.6100006103516,91.129997253418,8673500,90.6453704833984
"2022-09-06",91.1600036621094,92.2070007324219,89.8109970092773,91.6149978637695,9198900,91.1277847290039
"2022-09-07",91.879997253418,95.5550003051758,91.7600021362305,94.9700012207031,9529700,94.4649505615234
